Year,Gebietseinheit,Geschlecht,Aufenthaltsstatus,Units,GeoCode,Value
2021,"Hannover  Region",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03241,5045
2021,"Hannover  Region",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03241,4670
2021,"Hannover  Region",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03241,9715
2021,"Diepholz",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03251,3815
2021,"Diepholz",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03251,3025
2021,"Diepholz",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03251,6840
2021,"Hameln-Pyrmont",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03252,5425
2021,"Hameln-Pyrmont",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03252,4370
2021,"Hameln-Pyrmont",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03252,9795
2021,"Hildesheim",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03254,2885
2021,"Hildesheim",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03254,2295
2021,"Hildesheim",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03254,5180
2021,"Holzminden",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03255,2355
2021,"Holzminden",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03255,1925
2021,"Holzminden",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03255,4280
2021,"Nienburg (Weser)",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03256,1765
2021,"Nienburg (Weser)",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03256,1395
2021,"Nienburg (Weser)",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03256,3155
2021,"Schaumburg",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03257,1825
2021,"Schaumburg",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03257,1605
2021,"Schaumburg",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03257,3430
2021,"Statistische Region Hannover",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH032,56565
2021,"Statistische Region Hannover",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH032,48515
2021,"Statistische Region Hannover",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH032,105075
2021,"Celle",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03351,3195
2021,"Celle",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03351,2655
2021,"Celle",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03351,5850
2021,"Cuxhaven",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03352,3510
2021,"Cuxhaven",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03352,2935
2021,"Cuxhaven",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03352,6445
2021,"Harburg",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03353,6590
2021,"Harburg",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03353,5220
2021,"Harburg",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03353,11810
2021,"Lüchow-Dannenberg",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03354,795
2021,"Lüchow-Dannenberg",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03354,640
2021,"Lüchow-Dannenberg",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03354,1430
2021,"Lüneburg",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03355,2435
2021,"Lüneburg",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03355,1995
2021,"Lüneburg",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03355,4430
2021,"Osterholz",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03356,1345
2021,"Osterholz",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03356,1180
2021,"Osterholz",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03356,2525
2021,"Rotenburg (Wümme)",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03357,3350
2021,"Rotenburg (Wümme)",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03357,2510
2021,"Rotenburg (Wümme)",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03357,5860
2021,"Heidekreis",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03358,3600
2021,"Heidekreis",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03358,2760
2021,"Heidekreis",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03358,6360
2021,"Stade",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03359,5535
2021,"Stade",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03359,4220
2021,"Stade",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03359,9755
2021,"Uelzen",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03360,1370
2021,"Uelzen",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03360,1160
2021,"Uelzen",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03360,2530
2021,"Verden",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03361,2375
2021,"Verden",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03361,1940
2021,"Verden",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03361,4315
2021,"Statistische Region Lüneburg",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH033,34100
2021,"Statistische Region Lüneburg",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH033,27210
2021,"Statistische Region Lüneburg",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH033,61315
2021,"Delmenhorst, Stadt",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03401,3365
2021,"Delmenhorst, Stadt",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03401,2960
2021,"Delmenhorst, Stadt",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03401,6325
2021,"Emden  Stadt",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03402,1465
2021,"Emden  Stadt",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03402,1090
2021,"Emden  Stadt",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03402,2555
2021,"Oldenburg(Oldb), Stadt",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03403,3260
2021,"Oldenburg(Oldb), Stadt",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03403,2930
2021,"Oldenburg(Oldb), Stadt",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03403,6185
2021,"Osnabrück, Stadt",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03404,5290
2021,"Osnabrück, Stadt",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03404,4715
2021,"Osnabrück, Stadt",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03404,10005
2021,"Wilhelmshaven, Stadt",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03405,1650
2021,"Wilhelmshaven, Stadt",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03405,1195
2021,"Wilhelmshaven, Stadt",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03405,2845
2021,"Ammerland",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03451,2010
2021,"Ammerland",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03451,1655
2021,"Ammerland",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03451,3665
2021,"Aurich",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03452,2705
2021,"Aurich",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03452,2420
2021,"Aurich",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03452,5130
2021,"Cloppenburg",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03453,8855
2021,"Cloppenburg",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03453,6065
2021,"Cloppenburg",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03453,14925
2021,"Emsland",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03454,17535
2021,"Emsland",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03454,11470
2021,"Emsland",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03454,29000
2021,"Friesland",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03455,980
2021,"Friesland",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03455,800
2021,"Friesland",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03455,1775
2021,"Grafschaft Bentheim",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03456,9205
2021,"Grafschaft Bentheim",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03456,7475
2021,"Grafschaft Bentheim",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03456,16680
2021,"Leer",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03457,4750
2021,"Leer",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03457,3535
2021,"Leer",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03457,8285
2021,"Oldenburg",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03458,4715
2021,"Oldenburg",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03458,3570
2021,"Oldenburg",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03458,8285
2021,"Osnabrück",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03459,12330
2021,"Osnabrück",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03459,9335
2021,"Osnabrück",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03459,21670
2021,"Vechta",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03460,6560
2021,"Vechta",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03460,5220
2021,"Vechta",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03460,11780
2021,"Wesermarsch",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03461,2015
2021,"Wesermarsch",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03461,1415
2021,"Wesermarsch",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03461,3430
2021,"Wittmund",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03462,660
2021,"Wittmund",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03462,670
2021,"Wittmund",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03462,1335
2021,"Statistische Region Weser-Ems",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH034,87350
2021,"Statistische Region Weser-Ems",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH034,66525
2021,"Statistische Region Weser-Ems",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH034,153880
2021,"Niedersachsen",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH030,210450
2021,"Niedersachsen",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH030,169870
2021,"Niedersachsen",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH030,380320
2021,"Braunschweig, Stadt",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03101,4950
2021,"Braunschweig, Stadt",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03101,4635
2021,"Braunschweig, Stadt",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03101,9585
2021,"Salzgitter, Stadt",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03102,3705
2021,"Salzgitter, Stadt",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03102,2850
2021,"Salzgitter, Stadt",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03102,6555
2021,"Wolfsburg, Stadt",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03103,5365
2021,"Wolfsburg, Stadt",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03103,4415
2021,"Wolfsburg, Stadt",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03103,9780
2021,"Gifhorn",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03151,2775
2021,"Gifhorn",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03151,2220
2021,"Gifhorn",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03151,4995
2021,"Goslar",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03153,2435
2021,"Goslar",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03153,1915
2021,"Goslar",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03153,4350
2021,"Helmstedt",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03154,1715
2021,"Helmstedt",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03154,1315
2021,"Helmstedt",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03154,3030
2021,"Northeim",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03155,1785
2021,"Northeim",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03155,1580
2021,"Northeim",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03155,3365
2021,"Peine",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03157,2360
2021,"Peine",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03157,1910
2021,"Peine",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03157,4275
2021,"Wolfenbüttel",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03158,1425
2021,"Wolfenbüttel",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03158,1155
2021,"Wolfenbüttel",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03158,2580
2021,"Göttingen",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03159,5350
2021,"Göttingen",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03159,5065
2021,"Göttingen",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03159,10420
2021,"Statistische Region Braunschweig",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH031,31870
2021,"Statistische Region Braunschweig",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH031,27065
2021,"Statistische Region Braunschweig",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH031,58935
2021,"Hannover  Region",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03241,35340
2021,"Hannover  Region",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03241,31065
2021,"Hannover  Region",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03241,66405
2021,"Diepholz",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03251,5125
2021,"Diepholz",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03251,4130
2021,"Diepholz",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03251,9255
2021,"Hameln-Pyrmont",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03252,3260
2021,"Hameln-Pyrmont",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03252,2780
2021,"Hameln-Pyrmont",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03252,6035
2021,"Hildesheim",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03254,4845
2021,"Hildesheim",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03254,4115
2021,"Hildesheim",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03254,8960
2021,"Holzminden",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03255,590
2021,"Holzminden",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03255,505
2021,"Holzminden",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03255,1095
2021,"Nienburg (Weser)",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03256,2455
2021,"Nienburg (Weser)",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03256,1660
2021,"Nienburg (Weser)",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03256,4115
2021,"Schaumburg",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03257,3300
2021,"Schaumburg",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03257,2460
2021,"Schaumburg",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03257,5760
2021,"Statistische Region Hannover",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH032,54915
2021,"Statistische Region Hannover",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH032,46715
2021,"Statistische Region Hannover",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH032,101630
2021,"Celle",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03351,3100
2021,"Celle",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03351,2505
2021,"Celle",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03351,5605
2021,"Cuxhaven",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03352,3500
2021,"Cuxhaven",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03352,2965
2021,"Cuxhaven",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03352,6460
2021,"Harburg",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03353,5925
2021,"Harburg",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03353,4620
2021,"Harburg",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03353,10540
2021,"Lüchow-Dannenberg",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03354,820
2021,"Lüchow-Dannenberg",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03354,630
2021,"Lüchow-Dannenberg",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03354,1450
2021,"Lüneburg",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03355,2405
2021,"Lüneburg",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03355,1965
2021,"Lüneburg",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03355,4365
2021,"Osterholz",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03356,1330
2021,"Osterholz",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03356,1140
2021,"Osterholz",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03356,2475
2021,"Rotenburg (Wümme)",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03357,3225
2021,"Rotenburg (Wümme)",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03357,2425
2021,"Rotenburg (Wümme)",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03357,5655
2021,"Heidekreis",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03358,3565
2021,"Heidekreis",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03358,2655
2021,"Heidekreis",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03358,6220
2021,"Stade",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03359,5570
2021,"Stade",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03359,4120
2021,"Stade",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03359,9690
2021,"Uelzen",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03360,1305
2021,"Uelzen",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03360,1110
2021,"Uelzen",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03360,2415
2021,"Verden",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03361,2240
2021,"Verden",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03361,1805
2021,"Verden",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03361,4045
2021,"Statistische Region Lüneburg",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH033,32985
2021,"Statistische Region Lüneburg",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH033,25935
2021,"Statistische Region Lüneburg",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH033,58920
2021,"Delmenhorst, Stadt",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03401,3095
2021,"Delmenhorst, Stadt",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03401,2695
2021,"Delmenhorst, Stadt",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03401,5790
2021,"Emden  Stadt",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03402,1575
2021,"Emden  Stadt",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03402,1085
2021,"Emden  Stadt",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03402,2655
2021,"Oldenburg(Oldb), Stadt",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03403,3140
2021,"Oldenburg(Oldb), Stadt",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03403,2720
2021,"Oldenburg(Oldb), Stadt",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03403,5860
2021,"Osnabrück, Stadt",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03404,5225
2021,"Osnabrück, Stadt",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03404,4615
2021,"Osnabrück, Stadt",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03404,9835
2021,"Wilhelmshaven, Stadt",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03405,1550
2021,"Wilhelmshaven, Stadt",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03405,1120
2021,"Wilhelmshaven, Stadt",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03405,2670
2021,"Ammerland",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03451,2175
2021,"Ammerland",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03451,1700
2021,"Ammerland",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03451,3870
2021,"Aurich",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03452,2715
2021,"Aurich",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03452,2435
2021,"Aurich",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03452,5155
2021,"Cloppenburg",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03453,7760
2021,"Cloppenburg",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03453,5275
2021,"Cloppenburg",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03453,13035
2021,"Emsland",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03454,17170
2021,"Emsland",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03454,11015
2021,"Emsland",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03454,28190
2021,"Friesland",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03455,940
2021,"Friesland",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03455,760
2021,"Friesland",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03455,1700
2021,"Grafschaft Bentheim",männlich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03456,8990
2021,"Grafschaft Bentheim",weiblich,mit Freizügigkeit nach EU-Recht,Anzahl,RH03456,7270
2021,"Grafschaft Bentheim",insgesamt,mit Freizügigkeit nach EU-Recht,Anzahl,RH03456,16260
