Year,Gebietseinheit,Kategorie,Units,GeoCode,Value
2005,Grafschaft Bentheim,Anteil an allen Einwohnerinnen und Einwohnern,%,K03456,8.47949301557549E-02
2005,Leer,Anteil an allen Einwohnerinnen und Einwohnern,%,K03457,7.51260178363707E-02
2005,Oldenburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03458,7.23767408196865E-02
2005,Osnabrück,Anteil an allen Einwohnerinnen und Einwohnern,%,K03459,4.61817949138821E-02
2005,Vechta,Anteil an allen Einwohnerinnen und Einwohnern,%,K03460,0.216765734397776
2005,Wesermarsch,Anteil an allen Einwohnerinnen und Einwohnern,%,K03461,9.70925580154708E-02
2005,Wittmund,Anteil an allen Einwohnerinnen und Einwohnern,%,K03462,4.65886737757532E-02
2005,Statistische Region Weser-Ems,Anteil an allen Einwohnerinnen und Einwohnern,%,K034,0.106808474711155
2005,Niedersachsen,Anteil an allen Einwohnerinnen und Einwohnern,%,K030,0.136178052741412
2006,Braunschweig  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03101,0.179250163973161
2006,Salzgitter  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03102,0.188440444381943
2006,Wolfsburg  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03103,0.160175279891778
2006,Gifhorn,Anteil an allen Einwohnerinnen und Einwohnern,%,K03151,0.134877181752718
2006,Goslar,Anteil an allen Einwohnerinnen und Einwohnern,%,K03153,0.151012989789918
2006,Helmstedt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03154,5.67174029616797E-02
2006,Northeim,Anteil an allen Einwohnerinnen und Einwohnern,%,K03155,0.116160783019905
2006,Peine,Anteil an allen Einwohnerinnen und Einwohnern,%,K03157,0.14756517461879
2006,Wolfenbüttel,Anteil an allen Einwohnerinnen und Einwohnern,%,K03158,0.149108538257902
2006,Göttingen,Anteil an allen Einwohnerinnen und Einwohnern,%,K03159,0.145579942059767
2006,Statistische Region Braunschweig,Anteil an allen Einwohnerinnen und Einwohnern,%,K031,0.14642679634737
2006,Hannover  Region,Anteil an allen Einwohnerinnen und Einwohnern,%,K03241,0.246196751868402
2006,dav. Hannover  Lhst.,Anteil an allen Einwohnerinnen und Einwohnern,%,K03241001,0.338534656226578
2006,dav. Hannover  Umland,Anteil an allen Einwohnerinnen und Einwohnern,%,K03241999,0.168346045010932
2006,Diepholz,Anteil an allen Einwohnerinnen und Einwohnern,%,K03251,0.116524145102736
2006,Hameln-Pyrmont,Anteil an allen Einwohnerinnen und Einwohnern,%,K03252,0.162613924289982
2006,Hildesheim,Anteil an allen Einwohnerinnen und Einwohnern,%,K03254,0.207597660560583
2006,Holzminden,Anteil an allen Einwohnerinnen und Einwohnern,%,K03255,7.28332119446468E-02
2006,Nienburg (Weser),Anteil an allen Einwohnerinnen und Einwohnern,%,K03256,0.13313562294716
2006,Schaumburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03257,0.179881169409299
2006,Statistische Region Hannover,Anteil an allen Einwohnerinnen und Einwohnern,%,K032,0.204142755501323
2006,Celle,Anteil an allen Einwohnerinnen und Einwohnern,%,K03351,0.14455632749978
2006,Cuxhaven,Anteil an allen Einwohnerinnen und Einwohnern,%,K03352,7.19759101035572E-02
2006,Harburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03353,0.105871109133752
2006,Lüchow-Dannenberg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03354,0.019654860647038
2006,Lüneburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03355,0.105738292042341
2006,Osterholz,Anteil an allen Einwohnerinnen und Einwohnern,%,K03356,5.33342814983377E-02
2006,Rotenburg (Wümme),Anteil an allen Einwohnerinnen und Einwohnern,%,K03357,5.09220528861892E-02
2006,Heidekreis,Anteil an allen Einwohnerinnen und Einwohnern,%,K03358,9.49140149331383E-02
2006,Stade,Anteil an allen Einwohnerinnen und Einwohnern,%,K03359,0.146102413733627
2006,Uelzen,Anteil an allen Einwohnerinnen und Einwohnern,%,K03360,0.059093076779531
2006,Verden,Anteil an allen Einwohnerinnen und Einwohnern,%,K03361,0.110476617026835
2006,Statistische Region Lüneburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K033,9.60105417813215E-02
2006,Delmenhorst  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03401,0.357142857142857
2006,Emden  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03402,0.158478605388273
2006,Oldenburg(Oldb)  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03403,0.16597510373444
2006,Osnabrück  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03404,0.327567169672433
2006,Wilhelmshaven  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03405,0.176334891360798
2006,Ammerland,Anteil an allen Einwohnerinnen und Einwohnern,%,K03451,8.66016154202322E-02
2006,Aurich,Anteil an allen Einwohnerinnen und Einwohnern,%,K03452,8.72526964236907E-02
2006,Cloppenburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03453,7.87245345331891E-02
2006,Emsland,Anteil an allen Einwohnerinnen und Einwohnern,%,K03454,5.86604266504255E-02
2006,Friesland,Anteil an allen Einwohnerinnen und Einwohnern,%,K03455,4.24934777452763E-02
2006,Grafschaft Bentheim,Anteil an allen Einwohnerinnen und Einwohnern,%,K03456,8.52862652032038E-02
2006,Leer,Anteil an allen Einwohnerinnen und Einwohnern,%,K03457,0.104628448051673
2006,Oldenburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03458,7.86032441702594E-02
2006,Osnabrück,Anteil an allen Einwohnerinnen und Einwohnern,%,K03459,9.40613346691156E-02
2006,Vechta,Anteil an allen Einwohnerinnen und Einwohnern,%,K03460,0.177304964539007
2006,Wesermarsch,Anteil an allen Einwohnerinnen und Einwohnern,%,K03461,9.98990267901261E-02
2006,Wittmund,Anteil an allen Einwohnerinnen und Einwohnern,%,K03462,4.66893773020457E-02
2006,Statistische Region Weser-Ems,Anteil an allen Einwohnerinnen und Einwohnern,%,K034,0.12075627654156
2006,Niedersachsen,Anteil an allen Einwohnerinnen und Einwohnern,%,K030,0.143322704077638
2007,Braunschweig  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03101,0.157031853870876
2007,Salzgitter  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03102,0.156665400683631
2007,Wolfsburg  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03103,0.179986501012424
2007,Gifhorn,Anteil an allen Einwohnerinnen und Einwohnern,%,K03151,0.11811858876956
2007,Goslar,Anteil an allen Einwohnerinnen und Einwohnern,%,K03153,0.112093239967317
2007,Helmstedt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03154,6.67563705395792E-02
2007,Northeim,Anteil an allen Einwohnerinnen und Einwohnern,%,K03155,9.16386659631779E-02
2007,Peine,Anteil an allen Einwohnerinnen und Einwohnern,%,K03157,0.125037436358191
2007,Wolfenbüttel,Anteil an allen Einwohnerinnen und Einwohnern,%,K03158,8.98501427975484E-02
2007,Göttingen,Anteil an allen Einwohnerinnen und Einwohnern,%,K03159,0.112067275477749
2007,Statistische Region Braunschweig,Anteil an allen Einwohnerinnen und Einwohnern,%,K031,0.122266453929976
2007,Hannover  Region,Anteil an allen Einwohnerinnen und Einwohnern,%,K03241,0.209196319773034
2007,dav. Hannover  Lhst.,Anteil an allen Einwohnerinnen und Einwohnern,%,K03241001,0.322543908243883
2007,dav. Hannover  Umland,Anteil an allen Einwohnerinnen und Einwohnern,%,K03241999,0.113240845139468
2007,Diepholz,Anteil an allen Einwohnerinnen und Einwohnern,%,K03251,0.112019038588467
2007,Hameln-Pyrmont,Anteil an allen Einwohnerinnen und Einwohnern,%,K03252,0.127955810904115
2007,Hildesheim,Anteil an allen Einwohnerinnen und Einwohnern,%,K03254,0.13269905724769
2007,Holzminden,Anteil an allen Einwohnerinnen und Einwohnern,%,K03255,3.41642248005992E-02
2007,Nienburg (Weser),Anteil an allen Einwohnerinnen und Einwohnern,%,K03256,9.04759998398655E-02
2007,Schaumburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03257,0.112077577175158
2007,Statistische Region Hannover,Anteil an allen Einwohnerinnen und Einwohnern,%,K032,0.162877096642729
2007,Celle,Anteil an allen Einwohnerinnen und Einwohnern,%,K03351,8.99980675261574E-02
2007,Cuxhaven,Anteil an allen Einwohnerinnen und Einwohnern,%,K03352,6.40605520048489E-02
2007,Harburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03353,7.25742963983468E-02
2007,Lüchow-Dannenberg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03354,3.36867135638561E-02
2007,Lüneburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03355,8.89795687041288E-02
2007,Osterholz,Anteil an allen Einwohnerinnen und Einwohnern,%,K03356,4.70362711774155E-02
2007,Rotenburg (Wümme),Anteil an allen Einwohnerinnen und Einwohnern,%,K03357,6.23962586476368E-02
2007,Heidekreis,Anteil an allen Einwohnerinnen und Einwohnern,%,K03358,9.03367868334133E-02
2007,Stade,Anteil an allen Einwohnerinnen und Einwohnern,%,K03359,9.58947897164254E-02
2007,Uelzen,Anteil an allen Einwohnerinnen und Einwohnern,%,K03360,4.47995999291541E-02
2007,Verden,Anteil an allen Einwohnerinnen und Einwohnern,%,K03361,9.56887722681977E-02
2007,Statistische Region Lüneburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K033,7.57142890733935E-02
2007,Delmenhorst  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03401,0.355360351367538
2007,Emden  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03402,0.145028425571412
2007,Oldenburg(Oldb)  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03403,0.158558061706035
2007,Osnabrück  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03404,0.224719101123596
2007,Wilhelmshaven  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03405,0.156949581467783
2007,Ammerland,Anteil an allen Einwohnerinnen und Einwohnern,%,K03451,5.80992985364103E-02
2007,Aurich,Anteil an allen Einwohnerinnen und Einwohnern,%,K03452,0.083029853962048
2007,Cloppenburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03453,7.44445292815148E-02
2007,Emsland,Anteil an allen Einwohnerinnen und Einwohnern,%,K03454,4.14629401051883E-02
2007,Friesland,Anteil an allen Einwohnerinnen und Einwohnern,%,K03455,4.76289703211979E-02
2007,Grafschaft Bentheim,Anteil an allen Einwohnerinnen und Einwohnern,%,K03456,9.16685148222074E-02
2007,Leer,Anteil an allen Einwohnerinnen und Einwohnern,%,K03457,7.51114557084706E-02
2007,Oldenburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03458,0.064218946967835
2007,Osnabrück,Anteil an allen Einwohnerinnen und Einwohnern,%,K03459,5.09959537636686E-02
2007,Vechta,Anteil an allen Einwohnerinnen und Einwohnern,%,K03460,0.158477426267075
2007,Wesermarsch,Anteil an allen Einwohnerinnen und Einwohnern,%,K03461,0.103647081686856
2007,Wittmund,Anteil an allen Einwohnerinnen und Einwohnern,%,K03462,3.63686744484084E-02
2007,Statistische Region Weser-Ems,Anteil an allen Einwohnerinnen und Einwohnern,%,K034,9.88956185572206E-02
2007,Niedersachsen,Anteil an allen Einwohnerinnen und Einwohnern,%,K030,0.116048252790753
2008,Braunschweig  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03101,0.116254491650814
2008,Salzgitter  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03102,0.105340777414937
2008,Wolfsburg  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03103,0.113657103983806
2008,Gifhorn,Anteil an allen Einwohnerinnen und Einwohnern,%,K03151,7.88421143498403E-02
2008,Goslar,Anteil an allen Einwohnerinnen und Einwohnern,%,K03153,8.41388085123848E-02
2008,Helmstedt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03154,4.74333298197533E-02
2008,Northeim,Anteil an allen Einwohnerinnen und Einwohnern,%,K03155,4.63740417787958E-02
2008,Peine,Anteil an allen Einwohnerinnen und Einwohnern,%,K03157,0.105570343782284
2008,Wolfenbüttel,Anteil an allen Einwohnerinnen und Einwohnern,%,K03158,8.57168271835553E-02
2008,Göttingen,Anteil an allen Einwohnerinnen und Einwohnern,%,K03159,8.06290240945419E-02
2008,Statistische Region Braunschweig,Anteil an allen Einwohnerinnen und Einwohnern,%,K031,8.77036847249621E-02
2008,Hannover  Region,Anteil an allen Einwohnerinnen und Einwohnern,%,K03241,0.18976860444841
2008,dav. Hannover  Lhst.,Anteil an allen Einwohnerinnen und Einwohnern,%,K03241001,0.275394086821306
2008,dav. Hannover  Umland,Anteil an allen Einwohnerinnen und Einwohnern,%,K03241999,0.116851148353431
2008,Diepholz,Anteil an allen Einwohnerinnen und Einwohnern,%,K03251,8.48963751113682E-02
2008,Hameln-Pyrmont,Anteil an allen Einwohnerinnen und Einwohnern,%,K03252,0.11573038018389
2008,Hildesheim,Anteil an allen Einwohnerinnen und Einwohnern,%,K03254,0.116513118191047
2008,Holzminden,Anteil an allen Einwohnerinnen und Einwohnern,%,K03255,6.25898897352581E-02
2008,Nienburg (Weser),Anteil an allen Einwohnerinnen und Einwohnern,%,K03256,5.89275191514437E-02
2008,Schaumburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03257,7.11783077970927E-02
2008,Statistische Region Hannover,Anteil an allen Einwohnerinnen und Einwohnern,%,K032,0.143170817162445
2008,Celle,Anteil an allen Einwohnerinnen und Einwohnern,%,K03351,6.66185532670849E-02
2008,Cuxhaven,Anteil an allen Einwohnerinnen und Einwohnern,%,K03352,0.064316953949061
2008,Harburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03353,6.90810987573578E-02
2008,Lüchow-Dannenberg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03354,2.60182127489242E-02
2008,Lüneburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03355,0.118405547498187
2008,Osterholz,Anteil an allen Einwohnerinnen und Einwohnern,%,K03356,4.71169745568337E-02
2008,Rotenburg (Wümme),Anteil an allen Einwohnerinnen und Einwohnern,%,K03357,5.04243543556314E-02
2008,Heidekreis,Anteil an allen Einwohnerinnen und Einwohnern,%,K03358,8.66526507187908E-02
2008,Stade,Anteil an allen Einwohnerinnen und Einwohnern,%,K03359,6.45026943842024E-02
2008,Uelzen,Anteil an allen Einwohnerinnen und Einwohnern,%,K03360,7.79439646092269E-02
2008,Verden,Anteil an allen Einwohnerinnen und Einwohnern,%,K03361,6.81341719077568E-02
2008,Statistische Region Lüneburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K033,7.01974428326996E-02
2008,Delmenhorst  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03401,0.256852751133764
2008,Emden  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03402,6.01217951204375E-02
2008,Oldenburg(Oldb)  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03403,0.173447550833235
2008,Osnabrück  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03404,0.156167705743297
2008,Wilhelmshaven  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03405,0.10809350087826
2008,Ammerland,Anteil an allen Einwohnerinnen und Einwohnern,%,K03451,6.06309029734761E-02
2008,Aurich,Anteil an allen Einwohnerinnen und Einwohnern,%,K03452,5.12194993161933E-02
2008,Cloppenburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03453,4.32382938677926E-02
2008,Emsland,Anteil an allen Einwohnerinnen und Einwohnern,%,K03454,0.037600693382278
2008,Friesland,Anteil an allen Einwohnerinnen und Einwohnern,%,K03455,6.38041213474633E-02
2008,Grafschaft Bentheim,Anteil an allen Einwohnerinnen und Einwohnern,%,K03456,8.56038019895504E-02
2008,Leer,Anteil an allen Einwohnerinnen und Einwohnern,%,K03457,6.66880876887728E-02
2008,Oldenburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03458,4.84346093073851E-02
2008,Osnabrück,Anteil an allen Einwohnerinnen und Einwohnern,%,K03459,6.11328844672227E-02
2008,Vechta,Anteil an allen Einwohnerinnen und Einwohnern,%,K03460,0.111519188735075
2008,Wesermarsch,Anteil an allen Einwohnerinnen und Einwohnern,%,K03461,9.02487821851079E-02
2008,Wittmund,Anteil an allen Einwohnerinnen und Einwohnern,%,K03462,1.91330967786823E-02
2008,Statistische Region Weser-Ems,Anteil an allen Einwohnerinnen und Einwohnern,%,K034,8.12020158440792E-02
2008,Niedersachsen,Anteil an allen Einwohnerinnen und Einwohnern,%,K030,9.69392659895682E-02
2009,Braunschweig  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03101,0.118835893290218
2009,Salzgitter  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03102,0.131469558996965
2009,Wolfsburg  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03103,0.156883468610921
2009,Gifhorn,Anteil an allen Einwohnerinnen und Einwohnern,%,K03151,0.04733782465377
2009,Goslar,Anteil an allen Einwohnerinnen und Einwohnern,%,K03153,5.46032623721316E-02
2009,Helmstedt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03154,4.36620768239566E-02
2009,Northeim,Anteil an allen Einwohnerinnen und Einwohnern,%,K03155,2.98819662333782E-02
2009,Peine,Anteil an allen Einwohnerinnen und Einwohnern,%,K03157,6.36045613556858E-02
2009,Wolfenbüttel,Anteil an allen Einwohnerinnen und Einwohnern,%,K03158,5.78147647509079E-02
2009,Göttingen,Anteil an allen Einwohnerinnen und Einwohnern,%,K03159,6.56490084633992E-02
2009,Statistische Region Braunschweig,Anteil an allen Einwohnerinnen und Einwohnern,%,K031,7.67603542975902E-02
2009,Hannover  Region,Anteil an allen Einwohnerinnen und Einwohnern,%,K03241,0.177127073191879
2009,dav. Hannover  Lhst.,Anteil an allen Einwohnerinnen und Einwohnern,%,K03241001,0.255103020158705
2009,dav. Hannover  Umland,Anteil an allen Einwohnerinnen und Einwohnern,%,K03241999,0.110455345185263
2009,Diepholz,Anteil an allen Einwohnerinnen und Einwohnern,%,K03251,6.41283690798281E-02
2009,Hameln-Pyrmont,Anteil an allen Einwohnerinnen und Einwohnern,%,K03252,0.084426800030935
2009,Hildesheim,Anteil an allen Einwohnerinnen und Einwohnern,%,K03254,8.57491275729131E-02
2009,Holzminden,Anteil an allen Einwohnerinnen und Einwohnern,%,K03255,6.34329365400707E-02
2009,Nienburg (Weser),Anteil an allen Einwohnerinnen und Einwohnern,%,K03256,8.61865695306084E-02
2009,Schaumburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03257,7.85181704648028E-02
2009,Statistische Region Hannover,Anteil an allen Einwohnerinnen und Einwohnern,%,K032,0.130412053546424
2009,Celle,Anteil an allen Einwohnerinnen und Einwohnern,%,K03351,7.64308468203094E-02
2009,Cuxhaven,Anteil an allen Einwohnerinnen und Einwohnern,%,K03352,6.11368471280593E-02
2009,Harburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03353,0.083053773246914
2009,Lüchow-Dannenberg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03354,1.60969033582165E-02
2009,Lüneburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03355,9.43278995944465E-02
2009,Osterholz,Anteil an allen Einwohnerinnen und Einwohnern,%,K03356,5.89133170875398E-02
2009,Rotenburg (Wümme),Anteil an allen Einwohnerinnen und Einwohnern,%,K03357,6.64374878096353E-02
2009,Heidekreis,Anteil an allen Einwohnerinnen und Einwohnern,%,K03358,6.64034329860838E-02
2009,Stade,Anteil an allen Einwohnerinnen und Einwohnern,%,K03359,6.80368820829441E-02
2009,Uelzen,Anteil an allen Einwohnerinnen und Einwohnern,%,K03360,5.40094039903418E-02
2009,Verden,Anteil an allen Einwohnerinnen und Einwohnern,%,K03361,0.093003720148806
2009,Statistische Region Lüneburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K033,0.071797427337579
2009,Delmenhorst  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03401,0.273781404337556
2009,Emden  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03402,7.21360056149107E-02
2009,Oldenburg(Oldb)  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03403,0.133263912132595
2009,Osnabrück  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03404,0.135768191102903
2009,Wilhelmshaven  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03405,0.135573166372925
2009,Ammerland,Anteil an allen Einwohnerinnen und Einwohnern,%,K03451,3.74413914582571E-02
2009,Aurich,Anteil an allen Einwohnerinnen und Einwohnern,%,K03452,5.60926693231308E-02
2009,Cloppenburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03453,0.064124541287316
2009,Emsland,Anteil an allen Einwohnerinnen und Einwohnern,%,K03454,3.48133811139004E-02
2009,Friesland,Anteil an allen Einwohnerinnen und Einwohnern,%,K03455,3.90581967131025E-02
2009,Grafschaft Bentheim,Anteil an allen Einwohnerinnen und Einwohnern,%,K03456,8.05343342248755E-02
2009,Leer,Anteil an allen Einwohnerinnen und Einwohnern,%,K03457,7.82591287150336E-02
2009,Oldenburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03458,6.39957020170497E-02
2009,Osnabrück,Anteil an allen Einwohnerinnen und Einwohnern,%,K03459,5.29328732747804E-02
2009,Vechta,Anteil an allen Einwohnerinnen und Einwohnern,%,K03460,0.132751894866432
2009,Wesermarsch,Anteil an allen Einwohnerinnen und Einwohnern,%,K03461,9.42693032840795E-02
2009,Wittmund,Anteil an allen Einwohnerinnen und Einwohnern,%,K03462,2.09092017912216E-02
2009,Statistische Region Weser-Ems,Anteil an allen Einwohnerinnen und Einwohnern,%,K034,7.96445558786123E-02
2009,Niedersachsen,Anteil an allen Einwohnerinnen und Einwohnern,%,K030,9.10981023015419E-02
2010,Braunschweig  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03101,0.126171810645847
2010,Salzgitter  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03102,0.117194366857433
2010,Wolfsburg  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03103,0.159735201850952
2010,Gifhorn,Anteil an allen Einwohnerinnen und Einwohnern,%,K03151,5.21306974508089E-02
2010,Goslar,Anteil an allen Einwohnerinnen und Einwohnern,%,K03153,9.43963528046205E-02
2010,Helmstedt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03154,5.27812486535396E-02
2010,Northeim,Anteil an allen Einwohnerinnen und Einwohnern,%,K03155,5.03379836041996E-02
2010,Peine,Anteil an allen Einwohnerinnen und Einwohnern,%,K03157,9.05073736889741E-02
2010,Wolfenbüttel,Anteil an allen Einwohnerinnen und Einwohnern,%,K03158,6.30940675188463E-02
2010,Göttingen,Anteil an allen Einwohnerinnen und Einwohnern,%,K03159,0.054404052655988
2010,Statistische Region Braunschweig,Anteil an allen Einwohnerinnen und Einwohnern,%,K031,8.39459440314807E-02
2010,Hannover  Region,Anteil an allen Einwohnerinnen und Einwohnern,%,K03241,0.164822061070725
2010,dav. Hannover  Lhst.,Anteil an allen Einwohnerinnen und Einwohnern,%,K03241001,0.244123622978232
