Year,Gebietseinheit,Kategorie,Units,GeoCode,Value
2005,Grafschaft Bentheim,Anteil an allen Einwohnerinnen und Einwohnern,%,K03456,0.0847949301557549
2005,Leer,Anteil an allen Einwohnerinnen und Einwohnern,%,K03457,0.0751260178363707
2005,Oldenburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03458,0.0723767408196865
2005,Osnabrück,Anteil an allen Einwohnerinnen und Einwohnern,%,K03459,0.0461817949138821
2005,Vechta,Anteil an allen Einwohnerinnen und Einwohnern,%,K03460,0.216765734397776
2005,Wesermarsch,Anteil an allen Einwohnerinnen und Einwohnern,%,K03461,0.0970925580154708
2005,Wittmund,Anteil an allen Einwohnerinnen und Einwohnern,%,K03462,0.0465886737757532
2005,Statistische Region Weser-Ems,Anteil an allen Einwohnerinnen und Einwohnern,%,K034,0.106808474711155
2005,Niedersachsen,Anteil an allen Einwohnerinnen und Einwohnern,%,K030,0.136178052741412
2006,Braunschweig  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03101,0.179250163973161
2006,Salzgitter  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03102,0.188440444381943
2006,Wolfsburg  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03103,0.160175279891778
2006,Gifhorn,Anteil an allen Einwohnerinnen und Einwohnern,%,K03151,0.134877181752718
2006,Goslar,Anteil an allen Einwohnerinnen und Einwohnern,%,K03153,0.151012989789918
2006,Helmstedt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03154,0.0567174029616797
2006,Northeim,Anteil an allen Einwohnerinnen und Einwohnern,%,K03155,0.116160783019905
2006,Peine,Anteil an allen Einwohnerinnen und Einwohnern,%,K03157,0.14756517461879
2006,Wolfenbüttel,Anteil an allen Einwohnerinnen und Einwohnern,%,K03158,0.149108538257902
2006,Göttingen,Anteil an allen Einwohnerinnen und Einwohnern,%,K03159,0.145579942059767
2006,Statistische Region Braunschweig,Anteil an allen Einwohnerinnen und Einwohnern,%,K031,0.14642679634737
2006,Hannover  Region,Anteil an allen Einwohnerinnen und Einwohnern,%,K03241,0.246196751868402
2006,dav. Hannover  Lhst.,Anteil an allen Einwohnerinnen und Einwohnern,%,K03241001,0.338534656226578
2006,dav. Hannover  Umland,Anteil an allen Einwohnerinnen und Einwohnern,%,K03241999,0.168346045010932
2006,Diepholz,Anteil an allen Einwohnerinnen und Einwohnern,%,K03251,0.116524145102736
2006,Hameln-Pyrmont,Anteil an allen Einwohnerinnen und Einwohnern,%,K03252,0.162613924289982
2006,Hildesheim,Anteil an allen Einwohnerinnen und Einwohnern,%,K03254,0.207597660560583
2006,Holzminden,Anteil an allen Einwohnerinnen und Einwohnern,%,K03255,0.0728332119446468
2006,Nienburg (Weser),Anteil an allen Einwohnerinnen und Einwohnern,%,K03256,0.13313562294716
2006,Schaumburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03257,0.179881169409299
2006,Statistische Region Hannover,Anteil an allen Einwohnerinnen und Einwohnern,%,K032,0.204142755501323
2006,Celle,Anteil an allen Einwohnerinnen und Einwohnern,%,K03351,0.14455632749978
2006,Cuxhaven,Anteil an allen Einwohnerinnen und Einwohnern,%,K03352,0.0719759101035572
2006,Harburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03353,0.105871109133752
2006,Lüchow-Dannenberg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03354,0.019654860647038
2006,Lüneburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03355,0.105738292042341
2006,Osterholz,Anteil an allen Einwohnerinnen und Einwohnern,%,K03356,0.0533342814983377
2006,Rotenburg (Wümme),Anteil an allen Einwohnerinnen und Einwohnern,%,K03357,0.0509220528861892
2006,Heidekreis,Anteil an allen Einwohnerinnen und Einwohnern,%,K03358,0.0949140149331383
2006,Stade,Anteil an allen Einwohnerinnen und Einwohnern,%,K03359,0.146102413733627
2006,Uelzen,Anteil an allen Einwohnerinnen und Einwohnern,%,K03360,0.059093076779531
2006,Verden,Anteil an allen Einwohnerinnen und Einwohnern,%,K03361,0.110476617026835
2006,Statistische Region Lüneburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K033,0.0960105417813215
2006,Delmenhorst  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03401,0.357142857142857
2006,Emden  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03402,0.158478605388273
2006,Oldenburg(Oldb)  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03403,0.16597510373444
2006,Osnabrück  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03404,0.327567169672433
2006,Wilhelmshaven  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03405,0.176334891360798
2006,Ammerland,Anteil an allen Einwohnerinnen und Einwohnern,%,K03451,0.0866016154202322
2006,Aurich,Anteil an allen Einwohnerinnen und Einwohnern,%,K03452,0.0872526964236907
2006,Cloppenburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03453,0.0787245345331891
2006,Emsland,Anteil an allen Einwohnerinnen und Einwohnern,%,K03454,0.0586604266504255
2006,Friesland,Anteil an allen Einwohnerinnen und Einwohnern,%,K03455,0.0424934777452763
2006,Grafschaft Bentheim,Anteil an allen Einwohnerinnen und Einwohnern,%,K03456,0.0852862652032038
2006,Leer,Anteil an allen Einwohnerinnen und Einwohnern,%,K03457,0.104628448051673
2006,Oldenburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03458,0.0786032441702594
2006,Osnabrück,Anteil an allen Einwohnerinnen und Einwohnern,%,K03459,0.0940613346691156
2006,Vechta,Anteil an allen Einwohnerinnen und Einwohnern,%,K03460,0.177304964539007
2006,Wesermarsch,Anteil an allen Einwohnerinnen und Einwohnern,%,K03461,0.0998990267901261
2006,Wittmund,Anteil an allen Einwohnerinnen und Einwohnern,%,K03462,0.0466893773020457
2006,Statistische Region Weser-Ems,Anteil an allen Einwohnerinnen und Einwohnern,%,K034,0.12075627654156
2006,Niedersachsen,Anteil an allen Einwohnerinnen und Einwohnern,%,K030,0.143322704077638
2007,Braunschweig  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03101,0.157031853870876
2007,Salzgitter  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03102,0.156665400683631
2007,Wolfsburg  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03103,0.179986501012424
2007,Gifhorn,Anteil an allen Einwohnerinnen und Einwohnern,%,K03151,0.11811858876956
2007,Goslar,Anteil an allen Einwohnerinnen und Einwohnern,%,K03153,0.112093239967317
2007,Helmstedt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03154,0.0667563705395792
2007,Northeim,Anteil an allen Einwohnerinnen und Einwohnern,%,K03155,0.0916386659631779
2007,Peine,Anteil an allen Einwohnerinnen und Einwohnern,%,K03157,0.125037436358191
2007,Wolfenbüttel,Anteil an allen Einwohnerinnen und Einwohnern,%,K03158,0.0898501427975484
2007,Göttingen,Anteil an allen Einwohnerinnen und Einwohnern,%,K03159,0.112067275477749
2007,Statistische Region Braunschweig,Anteil an allen Einwohnerinnen und Einwohnern,%,K031,0.122266453929976
2007,Hannover  Region,Anteil an allen Einwohnerinnen und Einwohnern,%,K03241,0.209196319773034
2007,dav. Hannover  Lhst.,Anteil an allen Einwohnerinnen und Einwohnern,%,K03241001,0.322543908243883
2007,dav. Hannover  Umland,Anteil an allen Einwohnerinnen und Einwohnern,%,K03241999,0.113240845139468
2007,Diepholz,Anteil an allen Einwohnerinnen und Einwohnern,%,K03251,0.112019038588467
2007,Hameln-Pyrmont,Anteil an allen Einwohnerinnen und Einwohnern,%,K03252,0.127955810904115
2007,Hildesheim,Anteil an allen Einwohnerinnen und Einwohnern,%,K03254,0.13269905724769
2007,Holzminden,Anteil an allen Einwohnerinnen und Einwohnern,%,K03255,0.0341642248005992
2007,Nienburg (Weser),Anteil an allen Einwohnerinnen und Einwohnern,%,K03256,0.0904759998398655
2007,Schaumburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03257,0.112077577175158
2007,Statistische Region Hannover,Anteil an allen Einwohnerinnen und Einwohnern,%,K032,0.162877096642729
2007,Celle,Anteil an allen Einwohnerinnen und Einwohnern,%,K03351,0.0899980675261574
2007,Cuxhaven,Anteil an allen Einwohnerinnen und Einwohnern,%,K03352,0.0640605520048489
2007,Harburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03353,0.0725742963983468
2007,Lüchow-Dannenberg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03354,0.0336867135638561
2007,Lüneburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03355,0.0889795687041288
2007,Osterholz,Anteil an allen Einwohnerinnen und Einwohnern,%,K03356,0.0470362711774155
2007,Rotenburg (Wümme),Anteil an allen Einwohnerinnen und Einwohnern,%,K03357,0.0623962586476368
2007,Heidekreis,Anteil an allen Einwohnerinnen und Einwohnern,%,K03358,0.0903367868334133
2007,Stade,Anteil an allen Einwohnerinnen und Einwohnern,%,K03359,0.0958947897164254
2007,Uelzen,Anteil an allen Einwohnerinnen und Einwohnern,%,K03360,0.0447995999291541
2007,Verden,Anteil an allen Einwohnerinnen und Einwohnern,%,K03361,0.0956887722681977
2007,Statistische Region Lüneburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K033,0.0757142890733935
2007,Delmenhorst  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03401,0.355360351367538
2007,Emden  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03402,0.145028425571412
2007,Oldenburg(Oldb)  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03403,0.158558061706035
2007,Osnabrück  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03404,0.224719101123596
2007,Wilhelmshaven  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03405,0.156949581467783
2007,Ammerland,Anteil an allen Einwohnerinnen und Einwohnern,%,K03451,0.0580992985364103
2007,Aurich,Anteil an allen Einwohnerinnen und Einwohnern,%,K03452,0.083029853962048
2007,Cloppenburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03453,0.0744445292815148
2007,Emsland,Anteil an allen Einwohnerinnen und Einwohnern,%,K03454,0.0414629401051883
2007,Friesland,Anteil an allen Einwohnerinnen und Einwohnern,%,K03455,0.0476289703211979
2007,Grafschaft Bentheim,Anteil an allen Einwohnerinnen und Einwohnern,%,K03456,0.0916685148222074
2007,Leer,Anteil an allen Einwohnerinnen und Einwohnern,%,K03457,0.0751114557084706
2007,Oldenburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03458,0.064218946967835
2007,Osnabrück,Anteil an allen Einwohnerinnen und Einwohnern,%,K03459,0.0509959537636686
2007,Vechta,Anteil an allen Einwohnerinnen und Einwohnern,%,K03460,0.158477426267075
2007,Wesermarsch,Anteil an allen Einwohnerinnen und Einwohnern,%,K03461,0.103647081686856
2007,Wittmund,Anteil an allen Einwohnerinnen und Einwohnern,%,K03462,0.0363686744484084
2007,Statistische Region Weser-Ems,Anteil an allen Einwohnerinnen und Einwohnern,%,K034,0.0988956185572206
2007,Niedersachsen,Anteil an allen Einwohnerinnen und Einwohnern,%,K030,0.116048252790753
2008,Braunschweig  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03101,0.116254491650814
2008,Salzgitter  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03102,0.105340777414937
2008,Wolfsburg  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03103,0.113657103983806
2008,Gifhorn,Anteil an allen Einwohnerinnen und Einwohnern,%,K03151,0.0788421143498403
2008,Goslar,Anteil an allen Einwohnerinnen und Einwohnern,%,K03153,0.0841388085123848
2008,Helmstedt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03154,0.0474333298197533
2008,Northeim,Anteil an allen Einwohnerinnen und Einwohnern,%,K03155,0.0463740417787958
2008,Peine,Anteil an allen Einwohnerinnen und Einwohnern,%,K03157,0.105570343782284
2008,Wolfenbüttel,Anteil an allen Einwohnerinnen und Einwohnern,%,K03158,0.0857168271835553
2008,Göttingen,Anteil an allen Einwohnerinnen und Einwohnern,%,K03159,0.0806290240945419
2008,Statistische Region Braunschweig,Anteil an allen Einwohnerinnen und Einwohnern,%,K031,0.0877036847249621
2008,Hannover  Region,Anteil an allen Einwohnerinnen und Einwohnern,%,K03241,0.18976860444841
2008,dav. Hannover  Lhst.,Anteil an allen Einwohnerinnen und Einwohnern,%,K03241001,0.275394086821306
2008,dav. Hannover  Umland,Anteil an allen Einwohnerinnen und Einwohnern,%,K03241999,0.116851148353431
2008,Diepholz,Anteil an allen Einwohnerinnen und Einwohnern,%,K03251,0.0848963751113682
2008,Hameln-Pyrmont,Anteil an allen Einwohnerinnen und Einwohnern,%,K03252,0.11573038018389
2008,Hildesheim,Anteil an allen Einwohnerinnen und Einwohnern,%,K03254,0.116513118191047
2008,Holzminden,Anteil an allen Einwohnerinnen und Einwohnern,%,K03255,0.0625898897352581
2008,Nienburg (Weser),Anteil an allen Einwohnerinnen und Einwohnern,%,K03256,0.0589275191514437
2008,Schaumburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03257,0.0711783077970927
2008,Statistische Region Hannover,Anteil an allen Einwohnerinnen und Einwohnern,%,K032,0.143170817162445
2008,Celle,Anteil an allen Einwohnerinnen und Einwohnern,%,K03351,0.0666185532670849
2008,Cuxhaven,Anteil an allen Einwohnerinnen und Einwohnern,%,K03352,0.064316953949061
2008,Harburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03353,0.0690810987573578
2008,Lüchow-Dannenberg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03354,0.0260182127489242
2008,Lüneburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03355,0.118405547498187
2008,Osterholz,Anteil an allen Einwohnerinnen und Einwohnern,%,K03356,0.0471169745568337
2008,Rotenburg (Wümme),Anteil an allen Einwohnerinnen und Einwohnern,%,K03357,0.0504243543556314
2008,Heidekreis,Anteil an allen Einwohnerinnen und Einwohnern,%,K03358,0.0866526507187908
2008,Stade,Anteil an allen Einwohnerinnen und Einwohnern,%,K03359,0.0645026943842024
2008,Uelzen,Anteil an allen Einwohnerinnen und Einwohnern,%,K03360,0.0779439646092269
2008,Verden,Anteil an allen Einwohnerinnen und Einwohnern,%,K03361,0.0681341719077568
2008,Statistische Region Lüneburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K033,0.0701974428326996
2008,Delmenhorst  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03401,0.256852751133764
2008,Emden  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03402,0.0601217951204375
2008,Oldenburg(Oldb)  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03403,0.173447550833235
2008,Osnabrück  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03404,0.156167705743297
2008,Wilhelmshaven  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03405,0.10809350087826
2008,Ammerland,Anteil an allen Einwohnerinnen und Einwohnern,%,K03451,0.0606309029734761
2008,Aurich,Anteil an allen Einwohnerinnen und Einwohnern,%,K03452,0.0512194993161933
2008,Cloppenburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03453,0.0432382938677926
2008,Emsland,Anteil an allen Einwohnerinnen und Einwohnern,%,K03454,0.037600693382278
2008,Friesland,Anteil an allen Einwohnerinnen und Einwohnern,%,K03455,0.0638041213474633
2008,Grafschaft Bentheim,Anteil an allen Einwohnerinnen und Einwohnern,%,K03456,0.0856038019895504
2008,Leer,Anteil an allen Einwohnerinnen und Einwohnern,%,K03457,0.0666880876887728
2008,Oldenburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03458,0.0484346093073851
2008,Osnabrück,Anteil an allen Einwohnerinnen und Einwohnern,%,K03459,0.0611328844672227
2008,Vechta,Anteil an allen Einwohnerinnen und Einwohnern,%,K03460,0.111519188735075
2008,Wesermarsch,Anteil an allen Einwohnerinnen und Einwohnern,%,K03461,0.0902487821851079
2008,Wittmund,Anteil an allen Einwohnerinnen und Einwohnern,%,K03462,0.0191330967786823
2008,Statistische Region Weser-Ems,Anteil an allen Einwohnerinnen und Einwohnern,%,K034,0.0812020158440792
2008,Niedersachsen,Anteil an allen Einwohnerinnen und Einwohnern,%,K030,0.0969392659895682
2009,Braunschweig  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03101,0.118835893290218
2009,Salzgitter  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03102,0.131469558996965
2009,Wolfsburg  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03103,0.156883468610921
2009,Gifhorn,Anteil an allen Einwohnerinnen und Einwohnern,%,K03151,0.04733782465377
2009,Goslar,Anteil an allen Einwohnerinnen und Einwohnern,%,K03153,0.0546032623721316
2009,Helmstedt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03154,0.0436620768239566
2009,Northeim,Anteil an allen Einwohnerinnen und Einwohnern,%,K03155,0.0298819662333782
2009,Peine,Anteil an allen Einwohnerinnen und Einwohnern,%,K03157,0.0636045613556858
2009,Wolfenbüttel,Anteil an allen Einwohnerinnen und Einwohnern,%,K03158,0.0578147647509079
2009,Göttingen,Anteil an allen Einwohnerinnen und Einwohnern,%,K03159,0.0656490084633992
2009,Statistische Region Braunschweig,Anteil an allen Einwohnerinnen und Einwohnern,%,K031,0.0767603542975902
2009,Hannover  Region,Anteil an allen Einwohnerinnen und Einwohnern,%,K03241,0.177127073191879
2009,dav. Hannover  Lhst.,Anteil an allen Einwohnerinnen und Einwohnern,%,K03241001,0.255103020158705
2009,dav. Hannover  Umland,Anteil an allen Einwohnerinnen und Einwohnern,%,K03241999,0.110455345185263
2009,Diepholz,Anteil an allen Einwohnerinnen und Einwohnern,%,K03251,0.0641283690798281
2009,Hameln-Pyrmont,Anteil an allen Einwohnerinnen und Einwohnern,%,K03252,0.084426800030935
2009,Hildesheim,Anteil an allen Einwohnerinnen und Einwohnern,%,K03254,0.0857491275729131
2009,Holzminden,Anteil an allen Einwohnerinnen und Einwohnern,%,K03255,0.0634329365400707
2009,Nienburg (Weser),Anteil an allen Einwohnerinnen und Einwohnern,%,K03256,0.0861865695306084
2009,Schaumburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03257,0.0785181704648028
2009,Statistische Region Hannover,Anteil an allen Einwohnerinnen und Einwohnern,%,K032,0.130412053546424
2009,Celle,Anteil an allen Einwohnerinnen und Einwohnern,%,K03351,0.0764308468203094
2009,Cuxhaven,Anteil an allen Einwohnerinnen und Einwohnern,%,K03352,0.0611368471280593
2009,Harburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03353,0.083053773246914
2009,Lüchow-Dannenberg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03354,0.0160969033582165
2009,Lüneburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03355,0.0943278995944465
2009,Osterholz,Anteil an allen Einwohnerinnen und Einwohnern,%,K03356,0.0589133170875398
2009,Rotenburg (Wümme),Anteil an allen Einwohnerinnen und Einwohnern,%,K03357,0.0664374878096353
2009,Heidekreis,Anteil an allen Einwohnerinnen und Einwohnern,%,K03358,0.0664034329860838
2009,Stade,Anteil an allen Einwohnerinnen und Einwohnern,%,K03359,0.0680368820829441
2009,Uelzen,Anteil an allen Einwohnerinnen und Einwohnern,%,K03360,0.0540094039903418
2009,Verden,Anteil an allen Einwohnerinnen und Einwohnern,%,K03361,0.093003720148806
2009,Statistische Region Lüneburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K033,0.071797427337579
2009,Delmenhorst  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03401,0.273781404337556
2009,Emden  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03402,0.0721360056149107
2009,Oldenburg(Oldb)  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03403,0.133263912132595
2009,Osnabrück  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03404,0.135768191102903
2009,Wilhelmshaven  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03405,0.135573166372925
2009,Ammerland,Anteil an allen Einwohnerinnen und Einwohnern,%,K03451,0.0374413914582571
2009,Aurich,Anteil an allen Einwohnerinnen und Einwohnern,%,K03452,0.0560926693231308
2009,Cloppenburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03453,0.064124541287316
2009,Emsland,Anteil an allen Einwohnerinnen und Einwohnern,%,K03454,0.0348133811139004
2009,Friesland,Anteil an allen Einwohnerinnen und Einwohnern,%,K03455,0.0390581967131025
2009,Grafschaft Bentheim,Anteil an allen Einwohnerinnen und Einwohnern,%,K03456,0.0805343342248755
2009,Leer,Anteil an allen Einwohnerinnen und Einwohnern,%,K03457,0.0782591287150336
2009,Oldenburg,Anteil an allen Einwohnerinnen und Einwohnern,%,K03458,0.0639957020170497
2009,Osnabrück,Anteil an allen Einwohnerinnen und Einwohnern,%,K03459,0.0529328732747804
2009,Vechta,Anteil an allen Einwohnerinnen und Einwohnern,%,K03460,0.132751894866432
2009,Wesermarsch,Anteil an allen Einwohnerinnen und Einwohnern,%,K03461,0.0942693032840795
2009,Wittmund,Anteil an allen Einwohnerinnen und Einwohnern,%,K03462,0.0209092017912216
2009,Statistische Region Weser-Ems,Anteil an allen Einwohnerinnen und Einwohnern,%,K034,0.0796445558786123
2009,Niedersachsen,Anteil an allen Einwohnerinnen und Einwohnern,%,K030,0.0910981023015419
2010,Braunschweig  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03101,0.126171810645847
2010,Salzgitter  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03102,0.117194366857433
2010,Wolfsburg  Stadt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03103,0.159735201850952
2010,Gifhorn,Anteil an allen Einwohnerinnen und Einwohnern,%,K03151,0.0521306974508089
2010,Goslar,Anteil an allen Einwohnerinnen und Einwohnern,%,K03153,0.0943963528046205
2010,Helmstedt,Anteil an allen Einwohnerinnen und Einwohnern,%,K03154,0.0527812486535396
2010,Northeim,Anteil an allen Einwohnerinnen und Einwohnern,%,K03155,0.0503379836041996
2010,Peine,Anteil an allen Einwohnerinnen und Einwohnern,%,K03157,0.0905073736889741
2010,Wolfenbüttel,Anteil an allen Einwohnerinnen und Einwohnern,%,K03158,0.0630940675188463
2010,Göttingen,Anteil an allen Einwohnerinnen und Einwohnern,%,K03159,0.054404052655988
2010,Statistische Region Braunschweig,Anteil an allen Einwohnerinnen und Einwohnern,%,K031,0.0839459440314807
2010,Hannover  Region,Anteil an allen Einwohnerinnen und Einwohnern,%,K03241,0.164822061070725
2010,dav. Hannover  Lhst.,Anteil an allen Einwohnerinnen und Einwohnern,%,K03241001,0.244123622978232
2010,dav. Hannover  Umland,Anteil an allen Einwohnerinnen und Einwohnern,%,K03241999,0.0968095510005841
2010,Diepholz,Anteil an allen Einwohnerinnen und Einwohnern,%,K03251,0.0669607319791345
2010,Hameln-Pyrmont,Anteil an allen Einwohnerinnen und Einwohnern,%,K03252,0.0603562968491417
2010,Hildesheim,Anteil an allen Einwohnerinnen und Einwohnern,%,K03254,0.086616511581865
2010,Holzminden,Anteil an allen Einwohnerinnen und Einwohnern,%,K03255,0.0491534680502458
