Year,Gebietseinheit,Geschlecht,Aufenthaltsstatus,Units,GeoCode,Value
2020,Lüneburg,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03355,32.9697986577181
2020,Lüneburg,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03355,33.3333333333333
2020,Osterholz,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03356,37.2549019607843
2020,Osterholz,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03356,33.4310850439883
2020,Osterholz,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03356,35.458452722063
2020,Rotenburg (Wümme),männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03357,48.6425339366516
2020,Rotenburg (Wümme),weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03357,44.7004608294931
2020,Rotenburg (Wümme),insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03357,46.9099958523434
2020,Heidekreis,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03358,50.7834757834758
2020,Heidekreis,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03358,46.3350785340314
2020,Heidekreis,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03358,48.7843137254902
2020,Stade,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03359,49.8434004474273
2020,Stade,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03359,46.7915956842703
2020,Stade,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03359,48.4984984984985
2020,Uelzen,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03360,41.4285714285714
2020,Uelzen,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03360,38.6759581881533
2020,Uelzen,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03360,40.1496259351621
2020,Verden,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03361,36.3341443633414
2020,Verden,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03361,34.0566037735849
2020,Verden,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03361,35.2812908853031
2020,Statistische Region Lüneburg,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K033,44.4092898014137
2020,Statistische Region Lüneburg,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K033,42.2669491525424
2020,Statistische Region Lüneburg,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K033,43.4401150145611
2020,Delmenhorst  Stadt,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03401,42.9861111111111
2020,Delmenhorst  Stadt,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03401,41.3978494623656
2020,Delmenhorst  Stadt,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03401,42.2319474835886
2020,Emden  Stadt,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03402,44.2415730337079
2020,Emden  Stadt,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03402,43.75
2020,Emden  Stadt,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03402,43.9569536423841
2020,Oldenburg(Oldb)  Stadt,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03403,31.2593330014933
2020,Oldenburg(Oldb)  Stadt,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03403,29.9065420560748
2020,Oldenburg(Oldb)  Stadt,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03403,30.6085139723165
2020,Osnabrück  Stadt,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03404,38.1526104417671
2020,Osnabrück  Stadt,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03404,39.3603411513859
2020,Osnabrück  Stadt,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03404,38.6900078678206
2020,Wilhelmshaven  Stadt,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03405,31.6973415132924
2020,Wilhelmshaven  Stadt,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03405,28.6445012787724
2020,Wilhelmshaven  Stadt,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03405,30.3409090909091
2020,Ammerland,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03451,46.4247598719317
2020,Ammerland,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03451,41.9753086419753
2020,Ammerland,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03451,44.3045220377791
2020,Aurich,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03452,42.8571428571429
2020,Aurich,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03452,47.4658869395711
2020,Aurich,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03452,44.9629306585259
2020,Cloppenburg,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03453,65.874363327674
2020,Cloppenburg,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03453,60.0455321570859
2020,Cloppenburg,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03453,63.3843909555069
2020,Emsland,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03454,70.6293706293706
2020,Emsland,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03454,65.6436233611442
2020,Emsland,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03454,68.6055001216841
2020,Friesland,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03455,36.0153256704981
2020,Friesland,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03455,33.1154684095861
2020,Friesland,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03455,34.6585117227319
2020,Grafschaft Bentheim,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03456,73.2382892057026
2020,Grafschaft Bentheim,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03456,71.7316230883078
2020,Grafschaft Bentheim,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03456,72.5568942436412
2020,Leer,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03457,54.6572934973638
2020,Leer,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03457,52.0989505247376
2020,Leer,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03457,53.5526315789474
2020,Oldenburg,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03458,64.575908766928
2020,Oldenburg,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03458,59.1259640102828
2020,Oldenburg,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03458,62.1011673151751
2020,Osnabrück,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03459,62.8211851074987
2020,Osnabrück,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03459,56.5149136577708
2020,Osnabrück,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03459,59.9514216316617
2020,Vechta,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03460,54.9677419354839
2020,Vechta,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03460,51.2570548999487
2020,Vechta,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03460,53.2756200280767
2020,Wesermarsch,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03461,47.6355247981546
2020,Wesermarsch,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03461,40.4591104734577
2020,Wesermarsch,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03461,44.4373401534527
2020,Wittmund,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03462,42.6666666666667
2020,Wittmund,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03462,46.2897526501767
2020,Wittmund,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03462,44.4253859348199
2020,Statistische Region Weser-Ems,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K034,55.1265760922686
2020,Statistische Region Weser-Ems,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K034,51.3551665725579
2020,Statistische Region Weser-Ems,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K034,53.4413466217312
2020,Niedersachsen,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K030,44.037665919669
2020,Niedersachsen,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K030,41.486484770768
2020,Niedersachsen,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K030,42.8665512679291
2019,Braunschweig  Stadt,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03101,30.8510638297872
2019,Braunschweig  Stadt,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03101,32.7022375215146
2019,Braunschweig  Stadt,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03101,31.7061536015265
2019,Salzgitter  Stadt,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03102,32.5057471264368
2019,Salzgitter  Stadt,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03102,29.0166577109081
2019,Salzgitter  Stadt,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03102,30.9045848822801
2019,Wolfsburg  Stadt,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03103,52.0417422867514
2019,Wolfsburg  Stadt,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03103,49.562363238512
2019,Wolfsburg  Stadt,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03103,50.9176587301587
2019,Gifhorn,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03151,39.0708301599391
2019,Gifhorn,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03151,36.5134431916739
2019,Gifhorn,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03151,37.875101378751
2019,Goslar,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03153,27.7460317460317
2019,Goslar,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03153,29.373474369406
2019,Goslar,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03153,28.4593437945792
2019,Helmstedt,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03154,44.0443213296399
2019,Helmstedt,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03154,42.0512820512821
2019,Helmstedt,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03154,43.1522570772762
2019,Northeim,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03155,37.3456790123457
2019,Northeim,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03155,35.1660939289805
2019,Northeim,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03155,36.260162601626
2019,Peine,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03157,36.0696517412935
2019,Peine,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03157,32.8625235404896
2019,Peine,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03157,34.5679012345679
2019,Wolfenbüttel,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03158,33.5351089588378
2019,Wolfenbüttel,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03158,31.1706629055007
2019,Wolfenbüttel,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03158,32.442996742671
2019,Göttingen,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03159,31.7575757575758
2019,Göttingen,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03159,31.2379730596536
2019,Göttingen,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03159,31.5051417887192
2019,Statistische Region Braunschweig,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K031,35.5716467726424
2019,Statistische Region Braunschweig,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K031,34.4384258957123
2019,Statistische Region Braunschweig,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K031,35.0424242424242
2019,Hannover  Region,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03241,36.8512022774643
2019,Hannover  Region,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03241,36.0071301247772
2019,Hannover  Region,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03241,36.4551292428903
2019,Diepholz,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03251,48.3128834355828
2019,Diepholz,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03251,43.8356164383562
2019,Diepholz,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03251,46.1849555136155
2019,Hameln-Pyrmont,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03252,35.6497175141243
2019,Hameln-Pyrmont,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03252,32.6923076923077
2019,Hameln-Pyrmont,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03252,34.2696629213483
2019,Hildesheim,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03254,35.0389321468298
2019,Hildesheim,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03254,35.4474370112945
2019,Hildesheim,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03254,35.2270454090818
2019,Holzminden,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03255,20.479302832244
2019,Holzminden,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03255,21.4646464646465
2019,Holzminden,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03255,20.8187134502924
2019,Nienburg (Weser),männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03256,44.6619217081851
2019,Nienburg (Weser),weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03256,35.6613756613757
2019,Nienburg (Weser),insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03256,40.5509908168197
2019,Schaumburg,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03257,40.6005221932115
2019,Schaumburg,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03257,35.4056103108415
2019,Schaumburg,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03257,38.1971238162048
2019,Statistische Region Hannover,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K032,37.6185422301346
2019,Statistische Region Hannover,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K032,36.0136869118905
2019,Statistische Region Hannover,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K032,36.8671145338358
2019,Celle,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03351,40.5985686402082
2019,Celle,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03351,36.869826937547
2019,Celle,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03351,38.8695045359386
2019,Cuxhaven,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03352,48.3333333333333
2019,Cuxhaven,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03352,47.1928397070789
2019,Cuxhaven,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03352,47.8081678531285
2019,Harburg,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03353,43.2268499797816
2019,Harburg,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03353,46.6928251121076
2019,Harburg,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03353,44.702842377261
2019,Lüchow-Dannenberg,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03354,52.5083612040134
2019,Lüchow-Dannenberg,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03354,45.1737451737452
2019,Lüchow-Dannenberg,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03354,49.1921005385996
2019,Lüneburg,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03355,43.9562706270627
2019,Lüneburg,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03355,41.9104628614788
2019,Lüneburg,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03355,43.037303540996
2019,Lüneburg,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03355,33.9385474860335
2019,Lüneburg,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03355,33.1375838926175
2019,Lüneburg,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03355,33.6128048780488
2019,Osterholz,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03356,37.0477568740955
2019,Osterholz,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03356,33.2822085889571
2019,Osterholz,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03356,35.2196574832465
2019,Rotenburg (Wümme),männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03357,48.8354037267081
2019,Rotenburg (Wümme),weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03357,45.2866861030126
2019,Rotenburg (Wümme),insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03357,47.2593871385412
2019,Heidekreis,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03358,50.2541757443718
2019,Heidekreis,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03358,45.5270150575731
2019,Heidekreis,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03358,48.1437125748503
2019,Stade,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03359,50.5018248175182
2019,Stade,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03359,47.3590504451039
2019,Stade,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03359,49.1359298426619
2019,Uelzen,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03360,40.9240924092409
2019,Uelzen,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03360,39.853747714808
2019,Uelzen,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03360,40.4163052905464
2019,Verden,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03361,35.4838709677419
2019,Verden,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03361,33.3333333333333
2019,Verden,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03361,34.496644295302
2019,Statistische Region Lüneburg,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K033,43.9562706270627
2019,Statistische Region Lüneburg,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K033,41.9104628614788
2019,Statistische Region Lüneburg,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K033,43.037303540996
2019,Delmenhorst  Stadt,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03401,41.5884476534296
2019,Delmenhorst  Stadt,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03401,40.2700555996823
2019,Delmenhorst  Stadt,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03401,40.9606656580938
2019,Emden  Stadt,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03402,44.047619047619
2019,Emden  Stadt,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03402,44.2764578833693
2019,Emden  Stadt,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03402,44.1409691629956
2019,Oldenburg(Oldb)  Stadt,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03403,31.3929313929314
2019,Oldenburg(Oldb)  Stadt,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03403,29.4287362954414
2019,Oldenburg(Oldb)  Stadt,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03403,30.4347826086957
2019,Osnabrück  Stadt,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03404,37.6742479823918
2019,Osnabrück  Stadt,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03404,39.5538395538396
2019,Osnabrück  Stadt,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03404,38.5330170027679
2019,Wilhelmshaven  Stadt,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03405,33.6703741152679
2019,Wilhelmshaven  Stadt,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03405,28.6085825747724
2019,Wilhelmshaven  Stadt,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03405,31.4741035856574
2019,Ammerland,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03451,46.8409586056645
2019,Ammerland,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03451,42.4396442185515
2019,Ammerland,insgesamt,mit Freizügigkeit nach EU-Recht,Prozent,K03451,44.8093841642229
2019,Aurich,männlich,mit Freizügigkeit nach EU-Recht,Prozent,K03452,42.9124709527498
2019,Aurich,weiblich,mit Freizügigkeit nach EU-Recht,Prozent,K03452,47.2636815920398
